beerName,beerStyle,upc,quantityOnHand,price,createdDate,updateDate
Frosty Tiger Wheat,ALE,862176670792,461,6.01,2022-07-08T13:33:44,2023-03-23T19:52:11
Session Peak Wheat,PILSNER,544605895810,74,12.79,2024-12-14T18:06:22,2024-12-21T17:35:14
Frosty Dragon Lager,PALE_ALE,397427409351,203,24.07,2022-02-25T13:33:53,2024-11-18T18:53:29
Bitter Bluff Sour,PILSNER,333915451914,315,4.45,2024-08-07T02:03:48,2024-09-24T06:00:17
Bold Mountain IPA,WHEAT,190894781026,316,19.03,2022-07-15T19:01:56,2024-09-17T21:35:27
Roasted Wolf IPA,ALE,006652669575,118,13.76,2021-01-27T15:11:55,2021-12-01T11:16:57
Bright Lion Wheat,PILSNER,716395114163,116,4.51,2021-04-24T06:30:20,2024-09-20T22:38:43
Wild Coast Bock,SOUR,967704457622,3,9.97,2023-01-26T07:26:19,2023-10-27T16:53:19
Roasted Ridge Ale,PORTER,388409630999,230,19.1,2021-02-09T07:22:02,2024-02-25T19:29:14
Ancient Lion IPA,GOSE,042062848893,497,14.91,2022-05-14T07:13:14,2022-10-10T15:05:48
Hazy Creek Lager,SOUR,353668832378,207,10.51,2023-01-18T04:15:53,2023-05-06T13:00:42
Bright Hawk Wheat,LAGER,067344348744,131,16.07,2021-03-06T20:40:16,2023-07-09T07:42:27
Ancient Hawk Porter,PILSNER,647667657333,203,17.51,2023-08-21T02:13:17,2024-07-18T10:40:48
Bright Ridge Gose,IPA,423914064439,115,12.12,2021-09-17T02:37:23,2021-12-19T00:10:17
Imperial Creek Ale,PILSNER,908417267706,200,21.7,2020-03-16T23:14:19,2020-11-13T21:31:14
Malty Tiger Bock,PILSNER,133163634866,156,8.01,2020-09-24T07:17:32,2020-10-17T17:01:52
Malty Coast Stout,LAGER,429126076951,23,8.92,2020-09-30T07:29:06,2024-06-01T22:05:37
Dark Creek Stout,ALE,430806973132,310,11.32,2021-12-09T19:12:33,2022-05-09T11:19:56
Golden Dragon Stout,STOUT,479292865434,340,3.99,2022-06-20T01:12:19,2024-05-11T15:23:43
Session Tiger Pilsner,STOUT,899787053703,281,16.11,2023-04-25T14:35:05,2023-12-15T07:13:05
Hoppy Dragon Sour,PILSNER,614142273371,97,20.56,2023-12-04T17:48:15,2024-04-29T05:10:30
Bold Ridge Ale,PORTER,250771041937,146,4.87,2024-12-30T18:15:49,2024-12-30T20:45:54
Bitter Tiger Ale,PILSNER,394989812459,188,24.61,2024-06-23T22:56:07,2024-12-11T03:04:55
Smooth Bluff Sour,STOUT,110986777770,164,13.63,2023-10-16T01:09:46,2024-05-10T23:09:06
Malty Valley Bock,WHEAT,594357896138,209,17.71,2023-01-04T20:09:24,2024-02-12T19:18:32
Wild Peak Gose,IPA,418710555212,316,3.17,2021-08-25T15:50:38,2023-04-19T21:50:43
Amber Mountain Pilsner,PORTER,731825419712,379,15.76,2020-01-04T05:19:08,2021-05-29T01:17:28
Bright Fox Bock,ALE,514320982042,86,17.93,2022-11-05T19:12:31,2024-09-06T19:12:13
Bitter Falcon Porter,STOUT,721576594045,287,5.75,2022-07-29T09:10:36,2022-10-23T00:11:17
Sweet Hawk Pilsner,STOUT,486657839788,293,5.84,2020-07-02T03:21:33,2024-05-07T18:43:31
Malty Lion Stout,LAGER,195452891902,320,6.24,2020-08-12T10:31:38,2023-11-18T03:56:59
Amber Storm Sour,PORTER,812942407433,417,3.94,2022-07-23T00:01:59,2023-07-17T20:02:44
Imperial Eagle Porter,WHEAT,319583914711,273,23.58,2024-06-01T03:34:11,2024-08-14T23:05:35
Hazy River Bock,LAGER,471078958717,285,21.46,2020-08-07T13:27:03,2022-01-08T12:47:16
Crispy Eagle Lager,IPA,504982631994,493,4.7,2022-05-15T21:01:42,2022-12-06T18:54:38
Hoppy Mountain Gose,GOSE,467078387186,188,13.61,2022-05-20T17:37:16,2023-03-17T22:43:23
Amber Bluff Porter,PORTER,197007352743,485,7.27,2021-10-17T00:14:18,2023-01-10T03:35:00
Malty Raven Gose,PORTER,098117067076,189,17.72,2020-06-28T22:37:17,2023-02-07T14:48:18
Cloudy Dragon Porter,IPA,867303623383,473,9.57,2023-07-03T21:31:26,2023-10-20T19:25:49
Session Storm Pilsner,PALE_ALE,878473339669,127,13.82,2023-07-05T20:24:08,2024-03-10T10:51:45
Ancient Falcon Pilsner,ALE,833824471753,95,11.94,2022-12-19T16:20:36,2022-12-31T12:53:16
Dark Eagle Gose,PORTER,738021836878,30,12.28,2024-10-18T03:40:27,2024-12-12T17:03:36
Hoppy Forest Porter,PORTER,074680749873,4,20.07,2024-12-21T08:05:45,2024-12-25T20:27:45
Imperial Dragon Lager,STOUT,134383811535,452,8.85,2021-11-29T10:05:34,2023-11-28T15:34:37
Amber Creek Lager,PORTER,852336119062,497,20.49,2024-09-25T06:05:17,2024-10-26T06:34:23
Hoppy Bluff Lager,PALE_ALE,304286967239,281,7.43,2024-03-08T02:54:42,2024-10-13T01:05:19
Crispy Falcon Wheat,STOUT,157114374186,319,12.55,2023-12-24T15:05:29,2024-11-14T12:51:09
Smooth River Lager,PALE_ALE,249406295421,446,11.87,2021-01-28T23:14:16,2023-02-05T09:05:37
Roasted Storm Pilsner,SOUR,080193115208,416,21.8,2023-03-28T18:58:16,2023-10-16T06:55:28
Dark River IPA,SOUR,783926538837,394,21.03,2022-10-14T21:25:09,2023-09-12T12:46:24
Frosty Coast Sour,PILSNER,728295105874,354,19.38,2021-02-03T21:32:41,2021-06-27T21:23:26
Bold Bluff Bock,SOUR,471664411134,100,15.26,2020-06-05T18:21:09,2024-07-13T13:55:25
Wild Tiger Ale,PORTER,563017868174,441,17.28,2024-04-04T09:21:28,2024-05-16T07:35:46
Rustic Storm Lager,PILSNER,697977511996,5,7.7,2023-03-16T07:36:32,2024-07-15T22:09:20
Session Forest IPA,IPA,807293670110,81,18.15,2021-01-20T00:24:20,2024-03-30T15:55:02
Frosty Fox Sour,PALE_ALE,425877458374,52,4.79,2022-10-29T03:38:09,2024-03-25T10:28:02
Bold Bear Lager,WHEAT,934604310733,452,8.29,2022-08-12T02:47:10,2023-12-01T11:18:22
Bright Bluff Stout,SOUR,135640824549,263,18.65,2021-05-25T04:01:20,2023-01-09T17:07:01
Bitter Mountain Gose,GOSE,259650091414,229,4.22,2022-05-18T04:39:32,2023-11-20T03:23:37
Hazy Valley Stout,SOUR,883045737479,371,10.28,2020-02-07T08:14:57,2024-04-25T07:56:41
Cloudy Forest Gose,PILSNER,143848891096,134,22.27,2020-05-16T15:32:23,2024-10-04T22:13:47
Rustic Storm Bock,PORTER,538776523512,155,21.93,2020-03-31T19:11:03,2024-11-11T10:27:21
Bitter Raven Gose,PILSNER,142070273210,190,16.78,2022-08-19T23:40:38,2023-06-09T03:12:54
Rustic Falcon Lager,PORTER,609397113418,203,21.2,2021-09-27T00:48:25,2024-02-19T19:55:53
Malty Wolf Wheat,STOUT,640585765244,202,9.3,2023-09-11T11:27:00,2023-11-28T07:28:09
Wild Fox Stout,WHEAT,591206952872,154,11.74,2022-07-26T21:59:31,2023-07-30T01:08:08
Hazy Fox Sour,STOUT,125464611472,261,10.41,2020-05-06T09:04:59,2020-05-08T14:39:49
Hoppy Raven Porter,GOSE,508529132986,417,17.06,2023-06-14T15:40:06,2023-07-03T22:00:24
Smooth Valley Bock,LAGER,237905678119,61,3.53,2020-02-14T22:44:41,2020-08-18T10:21:50
Dark Falcon Gose,SOUR,089385797551,38,12.7,2023-03-03T03:41:11,2023-11-30T10:50:36
Roasted River Wheat,PILSNER,818212551969,292,22.96,2020-01-10T21:49:28,2021-10-06T22:08:33
Roasted Eagle Sour,STOUT,684155775317,283,7.09,2021-10-22T09:11:40,2022-03-10T17:35:08
Imperial Hawk Ale,PALE_ALE,070754170294,10,21.57,2023-04-04T04:32:11,2024-12-10T16:35:41
Malty Bluff Ale,PALE_ALE,781167916786,6,19.54,2024-12-01T11:34:39,2024-12-07T00:18:23
Hoppy Peak Sour,STOUT,965238756460,258,15.93,2022-09-05T20:25:06,2023-06-24T04:12:06
Crispy Dragon Stout,STOUT,630568281333,231,17.68,2022-12-21T22:10:02,2023-05-07T01:35:31
Ancient Wolf Ale,PILSNER,134074472768,4,3.79,2020-08-28T22:57:59,2024-12-16T23:55:02
Dark Mountain Sour,ALE,404687110519,43,3.83,2021-03-06T21:49:45,2023-07-17T17:45:54
Cloudy River Wheat,IPA,946344694701,128,4.22,2022-08-18T03:04:00,2023-03-10T08:31:50
Crispy Storm Pilsner,LAGER,755878876452,2,24.07,2021-02-01T20:17:03,2023-10-16T03:37:04
Dark Creek IPA,STOUT,001728124644,169,9.61,2024-05-13T19:57:32,2024-10-29T20:36:57
Malty Raven Porter,ALE,543724940584,289,19.51,2024-03-23T02:33:38,2024-04-03T12:58:31
Bright Lion Sour,PORTER,058846215015,73,16.88,2020-03-10T08:50:21,2022-12-01T07:29:16
Rustic Creek Gose,ALE,987535298606,2,13.76,2024-12-20T01:26:32,2024-12-30T08:24:23
Malty Peak Gose,LAGER,166353067223,202,13.53,2023-08-07T04:12:42,2024-12-08T18:16:10
Smooth Forest Ale,SOUR,286433089403,282,19.61,2020-11-05T11:57:25,2024-06-13T09:59:01
Roasted Forest Pilsner,STOUT,295594210958,432,16.2,2023-08-24T14:23:43,2024-11-18T01:21:11
Ancient Tiger Lager,STOUT,412183195069,418,4.87,2024-03-22T00:45:32,2024-08-03T09:00:10
Golden Ridge Bock,SOUR,043364570274,142,23.87,2024-06-15T04:50:16,2024-10-21T16:19:51
Frosty Storm Bock,ALE,640293772005,273,24.12,2023-10-03T15:58:08,2024-01-26T19:43:04
Hoppy Bluff Wheat,LAGER,664919806600,347,5.18,2023-02-28T02:05:05,2023-12-04T00:50:37
Smooth Peak Wheat,IPA,619494087293,396,8.18,2022-02-26T09:56:37,2023-01-15T16:31:01
Malty Bluff Porter,GOSE,680521103793,82,14.16,2021-04-17T14:27:32,2023-09-18T17:32:04
Bold Valley Sour,PALE_ALE,135173202211,440,12.21,2021-04-01T04:07:21,2021-05-26T01:38:41
Cloudy Peak Porter,IPA,452492793676,482,7.76,2022-12-09T12:31:25,2024-04-11T20:28:40
Frosty Tiger Bock,GOSE,624963489022,78,10.51,2022-06-08T06:39:55,2022-09-03T07:01:51
Frosty Hawk Sour,PORTER,606213886969,258,24.48,2020-05-15T09:00:23,2023-02-18T09:22:00
Wild Forest Gose,WHEAT,424548401947,483,6.73,2022-10-10T01:27:16,2024-08-20T22:37:30
Smooth Bluff Lager,STOUT,749259906134,381,24.12,2020-05-07T06:53:03,2023-05-13T04:52:54
Smooth Bluff Bock,IPA,907357904904,326,18.68,2023-06-25T22:20:35,2024-06-20T14:25:57
Sweet Coast Bock,GOSE,950340931377,112,20.51,2021-10-30T18:35:06,2024-02-11T16:55:34
Hoppy Forest Bock,PILSNER,919663396708,150,23.22,2021-07-13T23:12:39,2023-11-19T18:39:43
Malty Fox Pilsner,LAGER,133880119623,23,14.3,2024-07-12T17:01:54,2024-07-23T21:25:07
Hazy Peak Gose,ALE,210987480562,319,9.39,2024-02-10T16:31:01,2024-06-30T09:43:07
Dark Mountain Lager,PALE_ALE,612363246273,474,3.78,2021-10-20T03:43:15,2024-01-06T14:16:50
Session Falcon IPA,PORTER,202391117895,126,6.19,2021-04-28T02:20:29,2024-09-08T18:40:48
Wild Eagle Porter,PALE_ALE,502291170328,238,22.11,2022-04-19T04:19:22,2024-06-25T22:24:35
Smooth Eagle IPA,SOUR,197981151643,30,18.49,2024-12-14T19:30:29,2024-12-19T07:03:10
Roasted Ridge Ale,IPA,767338880597,279,3.78,2021-04-12T16:30:19,2022-08-04T06:41:04
Wild Falcon Wheat,PILSNER,376698576730,80,15.85,2022-11-30T22:58:21,2023-11-06T17:38:39
Cloudy Mountain Sour,SOUR,746495289255,53,24.18,2024-12-02T21:09:28,2024-12-26T12:30:56
Bold Ridge Lager,ALE,621358917435,148,8.79,2024-10-18T02:08:33,2024-10-19T00:21:27
Golden Bear IPA,ALE,705359525300,385,7.16,2022-07-24T18:28:00,2022-12-14T02:42:34
Dark Raven Gose,GOSE,780353931598,28,10.15,2021-09-18T06:00:13,2023-07-24T15:31:50
Ancient Valley Ale,PORTER,577851732780,205,14.97,2024-07-16T14:22:16,2024-11-22T06:50:24
Amber Mountain Stout,WHEAT,737150613634,500,9.07,2022-06-29T08:40:54,2023-09-03T01:15:32
Rustic Ridge Lager,PILSNER,145959971343,95,5.41,2020-08-08T20:08:08,2021-04-02T20:14:18
Hoppy Wolf Gose,PORTER,041013106582,482,17.74,2023-04-20T17:45:19,2023-12-22T08:40:29
Hoppy Falcon Gose,GOSE,425651129302,99,8.04,2022-02-24T17:05:27,2023-05-28T21:24:15
Sweet Raven Sour,STOUT,432603009818,313,15.78,2021-08-08T09:15:50,2024-07-13T04:48:49
Session Lion Porter,GOSE,021599572240,148,11.49,2021-07-14T22:04:42,2022-10-23T08:58:50
Sweet Raven Pilsner,WHEAT,578156856167,163,13.31,2024-04-17T03:45:43,2024-06-21T18:09:46
Bitter Creek IPA,SOUR,934197510479,43,14.98,2021-03-06T00:10:40,2022-09-28T08:31:15
Session Lion Pilsner,GOSE,977088723512,73,5.16,2020-07-04T22:26:28,2020-09-24T18:35:42
Hazy Peak Stout,ALE,799994394251,57,19.38,2023-01-09T04:59:07,2023-08-17T23:32:17
Hazy Valley Porter,ALE,282241464282,182,21.95,2020-01-09T00:35:39,2023-01-19T17:58:36
Bitter Wolf Lager,PORTER,212968471829,70,10.0,2021-10-04T09:48:44,2024-01-02T02:26:13
Hoppy Hawk Stout,PILSNER,744780942732,181,19.71,2024-07-20T15:32:20,2024-11-19T11:14:09
Rustic Coast Gose,PALE_ALE,930213146407,307,22.19,2020-09-05T17:58:45,2020-11-27T18:47:30
Golden Hawk Bock,ALE,393403941499,316,14.93,2020-04-28T16:18:35,2020-07-24T10:45:04
Bright Hawk Pilsner,LAGER,841102533587,118,18.18,2024-04-14T11:05:30,2024-09-20T05:10:43
Roasted Creek Lager,GOSE,524735317895,227,5.19,2024-09-08T15:25:05,2024-10-05T16:06:59
Ancient Peak Porter,LAGER,700253721107,93,23.84,2024-09-17T11:44:18,2024-10-09T21:26:55
Wild Eagle Porter,STOUT,770909402415,495,21.62,2020-07-29T11:00:16,2024-10-15T08:40:09
Bitter Raven Gose,ALE,992709245809,351,14.68,2022-01-04T07:07:02,2024-02-10T18:45:38
Imperial Valley IPA,IPA,159196241583,438,23.32,2024-01-31T13:21:10,2024-12-03T02:54:24
Ancient Raven Bock,IPA,069163566780,343,3.82,2020-03-08T12:54:36,2024-11-08T11:46:45
Bitter River Bock,LAGER,855345255640,51,24.34,2023-08-23T19:40:33,2024-12-10T00:40:02
Roasted Hawk Porter,WHEAT,264143888077,20,15.27,2024-07-08T20:00:07,2024-10-24T03:12:30
Hoppy Wolf Lager,GOSE,878628386768,219,14.4,2024-08-18T13:56:28,2024-11-02T06:32:49
Bright Fox Pilsner,SOUR,964105287913,36,15.14,2023-02-07T17:46:02,2023-04-05T22:43:20
Bold Creek Wheat,PALE_ALE,740829692699,151,8.52,2021-10-09T23:40:28,2023-03-29T13:09:16
Smooth Lion Bock,PILSNER,628224426828,139,11.35,2022-02-14T16:49:58,2024-10-05T00:24:03
Ancient Hawk Stout,PILSNER,122028527057,444,6.44,2024-05-29T02:57:23,2024-09-09T12:30:13
Hazy Hawk IPA,PORTER,238178564086,269,21.7,2022-12-23T07:38:06,2024-06-07T19:14:44
Bitter Hawk IPA,WHEAT,225804314080,351,10.62,2022-03-27T23:31:34,2022-04-24T13:48:26
Bitter Mountain Ale,LAGER,016578453973,386,10.94,2021-07-16T13:47:14,2024-08-02T05:17:08
Ancient Dragon Stout,ALE,530337542497,373,14.34,2022-08-11T07:30:04,2024-03-25T22:22:30
Smooth Mountain Pilsner,IPA,297637761657,489,10.81,2021-07-26T22:47:51,2024-12-02T15:34:10
Golden Bear IPA,PILSNER,673647173031,359,21.46,2022-08-13T17:22:20,2022-12-13T01:43:57
Rustic Eagle Bock,STOUT,298625462778,465,23.99,2023-03-09T14:50:50,2023-09-18T07:54:31
Bright Falcon Wheat,PALE_ALE,631042699022,129,9.84,2023-08-21T00:12:12,2024-02-04T19:17:07
Roasted Bear IPA,ALE,331145035500,442,20.84,2024-10-19T15:25:49,2024-11-22T19:37:28
Wild Lion Porter,PILSNER,844999287377,151,6.69,2024-02-11T11:25:22,2024-06-16T06:32:47
Rustic Coast Gose,LAGER,490140864033,224,8.64,2024-07-20T17:31:13,2024-08-29T03:43:34
Hoppy Hawk Ale,STOUT,096606365594,471,3.8,2024-08-24T04:42:19,2024-09-13T04:28:47
Dark Raven Wheat,PILSNER,942292247933,392,24.63,2020-11-29T08:57:36,2021-08-22T14:47:56
Bright Wolf Sour,ALE,471071189252,356,16.29,2021-07-01T06:49:02,2024-12-15T18:58:29
Wild Raven Stout,PORTER,018149336581,395,8.91,2021-09-19T23:36:06,2022-12-28T23:05:06
Bold Mountain Lager,ALE,696715146995,405,16.47,2020-08-18T18:51:09,2024-10-09T21:40:13
Bitter Valley Gose,SOUR,680186890063,118,22.52,2023-12-27T01:23:23,2024-04-14T10:15:13
Dark Forest Wheat,GOSE,977116585081,98,6.17,2020-05-16T16:20:12,2021-12-21T09:06:57
Bright Tiger Stout,SOUR,168793632531,265,12.5,2021-08-09T14:41:49,2024-07-15T04:27:43
Dark Hawk IPA,PALE_ALE,779036532960,214,7.43,2024-02-14T18:06:44,2024-04-25T03:19:20
Rustic Peak Bock,IPA,586726212026,123,7.22,2020-10-01T10:03:21,2020-12-10T10:49:33
Hoppy Valley Gose,STOUT,594900979375,18,20.15,2023-11-07T00:20:14,2024-12-30T15:20:59
Ancient Mountain Gose,LAGER,572477394772,21,4.35,2020-10-07T02:19:49,2024-03-07T03:02:30
Golden Dragon Wheat,PILSNER,408460573062,329,19.94,2023-01-16T13:34:39,2024-04-03T13:34:56
Imperial Peak Pilsner,PILSNER,980656619677,206,5.64,2024-02-16T22:04:24,2024-05-09T22:15:49
Rustic Hawk Sour,PALE_ALE,333495589300,266,22.95,2020-07-04T19:20:39,2021-10-05T02:24:17
Frosty Eagle Ale,WHEAT,271897780680,319,13.49,2023-10-28T18:37:09,2024-11-07T08:33:58
Golden Ridge IPA,SOUR,556356828391,365,6.85,2020-01-01T06:13:02,2021-02-26T21:14:38
Cloudy Forest Lager,STOUT,315844107029,102,17.86,2021-02-26T13:03:49,2023-11-16T03:38:18
Frosty Fox IPA,PILSNER,184549962135,42,22.1,2023-01-07T07:12:47,2023-04-30T11:08:53
Bitter Coast Pilsner,IPA,532210888680,159,13.01,2021-11-28T09:47:23,2023-03-10T22:52:22
Sweet Lion Wheat,GOSE,177180964412,74,20.69,2021-04-03T21:45:02,2023-05-10T12:18:22
Bright Tiger Porter,PILSNER,168819918526,3,18.04,2021-05-03T21:54:42,2023-07-08T06:20:48
Bitter Falcon Gose,WHEAT,544280421841,259,10.13,2024-05-16T15:04:42,2024-05-23T22:24:46
Crispy Falcon Porter,STOUT,601732200912,166,19.16,2022-10-18T17:16:08,2023-08-04T10:26:37
Hazy Creek Stout,PALE_ALE,377545674985,226,11.08,2023-10-04T01:28:39,2024-05-22T06:32:50
Cloudy Ridge Gose,WHEAT,479220487526,303,22.48,2022-09-01T14:35:09,2024-11-26T11:52:04
Imperial Coast Sour,GOSE,351104140857,4,14.8,2021-07-04T07:13:07,2023-10-31T23:08:14
Hazy Ridge Lager,WHEAT,568666982987,275,21.47,2023-06-20T00:16:34,2024-02-06T17:14:01
Dark Forest Lager,ALE,647985451239,42,17.67,2022-09-16T20:42:11,2024-01-29T08:49:18
Bitter Hawk Stout,PALE_ALE,868876147685,165,16.5,2022-09-12T07:45:38,2023-06-06T11:37:00
Roasted Falcon Porter,ALE,963587154749,9,12.22,2023-04-17T09:27:35,2024-01-25T16:36:51
Smooth Tiger Stout,LAGER,012005362089,458,9.39,2021-02-11T15:18:23,2022-06-10T02:36:25
Cloudy Hawk Lager,SOUR,278966025642,286,23.2,2021-09-15T22:19:50,2023-10-14T14:12:42
Bright Tiger Wheat,SOUR,732359602803,449,12.51,2023-10-24T07:57:11,2024-08-25T18:56:11
Dark Lion Wheat,LAGER,863695029026,381,20.72,2024-08-18T14:45:54,2024-11-05T23:39:30
Cloudy Tiger Sour,ALE,938065030551,466,10.5,2022-05-03T08:23:13,2023-05-23T15:44:13
Session Peak Ale,WHEAT,390571187693,299,17.61,2023-06-26T21:00:25,2024-03-29T01:46:09
Crispy Falcon IPA,ALE,306401845942,314,17.41,2021-02-20T17:19:57,2023-12-10T01:50:51
Crispy Storm Lager,ALE,379958280384,366,19.13,2023-04-13T14:02:29,2023-05-25T06:31:25
Frosty Mountain Pilsner,STOUT,775045935202,76,24.35,2023-06-26T21:48:05,2024-05-03T02:36:49
Frosty Wolf Bock,GOSE,074207739984,159,23.46,2020-08-02T07:08:05,2023-08-23T13:36:21
Golden Eagle Pilsner,STOUT,327896212026,107,16.17,2022-04-28T13:20:36,2024-06-08T05:34:18
Imperial Raven Wheat,STOUT,664443720689,396,18.83,2020-11-24T01:22:42,2021-04-19T19:59:53
Wild Dragon Wheat,WHEAT,936856423967,327,9.08,2024-09-17T15:08:43,2024-12-12T10:05:37
Wild Creek Stout,SOUR,815697979877,327,23.26,2020-08-15T19:40:57,2020-12-05T03:38:17
Frosty Eagle Wheat,SOUR,358046760333,446,3.75,2021-11-10T03:12:31,2023-01-08T01:59:22
Cloudy Wolf Stout,ALE,177017795680,92,13.88,2024-10-24T19:21:00,2024-11-28T18:33:26
Hoppy Coast Bock,PALE_ALE,829075693210,391,16.7,2020-10-16T13:17:44,2023-08-19T02:49:57
Ancient Peak IPA,PILSNER,335767114179,165,12.57,2024-08-10T18:11:01,2024-09-05T19:39:24
Amber Fox Bock,ALE,010430332089,401,4.88,2023-11-24T11:57:38,2024-10-05T09:28:04
Smooth Bear Porter,GOSE,924121744809,139,6.78,2024-04-07T12:38:51,2024-05-13T11:34:55
Imperial Ridge Sour,PILSNER,882541958033,422,23.97,2023-06-15T10:53:05,2023-11-12T03:06:27
Golden Hawk Wheat,IPA,442302408236,314,8.4,2023-01-20T20:37:27,2024-10-05T03:07:59
Sweet Coast IPA,GOSE,816702875440,281,19.47,2024-09-23T02:50:11,2024-12-08T15:58:00
Wild Bear Lager,PILSNER,641826967994,156,12.48,2021-03-03T14:57:41,2021-11-15T15:23:29
Smooth Raven Wheat,PALE_ALE,999792327528,361,4.81,2021-02-14T05:16:50,2024-06-24T14:16:23
Frosty Creek Gose,PORTER,034783921480,214,21.87,2020-11-11T12:06:35,2024-11-24T01:12:34
Dark Valley Sour,SOUR,768252365941,221,5.45,2024-11-09T19:56:17,2024-11-25T22:08:40
Wild Eagle Stout,IPA,686533482696,82,16.93,2024-04-17T06:21:52,2024-08-22T22:20:45
Roasted Valley Porter,STOUT,441338561103,201,10.76,2024-09-24T16:47:16,2024-10-29T23:54:17
Amber Mountain Wheat,IPA,263915869477,262,13.03,2022-01-08T04:09:20,2024-02-14T21:14:22
Golden Raven Bock,ALE,153226362117,110,20.05,2020-10-20T05:27:05,2020-12-21T05:23:43
Bright Storm Bock,STOUT,670436895414,263,19.58,2020-01-08T02:45:18,2023-08-30T19:55:57
Golden Hawk Ale,SOUR,106764172468,300,20.95,2022-03-11T12:51:03,2023-04-13T15:19:58
Dark Coast Lager,IPA,193969755733,236,5.6,2022-06-12T22:22:23,2023-10-15T08:08:28
Sweet Peak Ale,PILSNER,220046996263,244,21.63,2023-06-27T10:02:20,2024-03-21T18:53:16
Golden Hawk Gose,WHEAT,225014492100,163,8.26,2024-01-04T16:00:11,2024-10-19T22:01:05
Dark Dragon Gose,ALE,306373541969,280,24.05,2024-03-28T02:05:56,2024-09-08T01:03:27
Imperial Forest Bock,IPA,175836247378,335,15.45,2020-07-22T02:35:25,2022-11-19T11:03:39
Session Storm Gose,STOUT,648524133295,97,16.07,2020-07-24T15:15:00,2021-04-16T16:43:51
Cloudy Creek Porter,STOUT,553727799072,366,8.38,2021-08-29T23:29:50,2023-12-15T00:24:38
Hazy Storm Stout,IPA,319771099236,315,18.45,2023-07-05T04:06:09,2024-07-12T14:06:22
Golden Tiger Stout,WHEAT,227377527414,255,12.62,2022-02-05T17:26:02,2023-11-25T00:40:03
Wild Coast Stout,PILSNER,390514925791,492,11.06,2020-11-24T05:09:38,2023-08-25T05:19:58
Roasted Storm Pilsner,PILSNER,758530149835,333,22.42,2022-10-15T20:37:43,2023-10-14T05:08:29
Dark Bear Sour,IPA,653629445366,232,15.23,2022-10-10T23:31:04,2023-08-04T12:36:22
Amber Storm Wheat,IPA,434924027290,278,22.49,2023-06-19T15:25:20,2023-07-10T17:15:21
Ancient Peak Wheat,WHEAT,674259691528,82,22.91,2022-02-13T18:22:32,2023-07-08T08:21:03
Rustic Wolf Bock,PILSNER,721383164810,375,10.29,2024-01-03T19:03:36,2024-09-04T11:52:03
Amber Forest IPA,GOSE,341873333409,119,24.39,2022-12-28T09:37:35,2023-12-16T00:11:59
Bold Bear Ale,ALE,940422698057,181,22.45,2022-06-07T01:44:42,2022-09-14T23:46:15
Bright Raven Ale,ALE,069997578633,262,17.34,2021-04-24T04:55:40,2024-10-06T14:03:39
Crispy Valley Porter,SOUR,852171666622,284,16.89,2021-04-08T06:25:58,2024-01-08T18:25:08
Bold Forest Porter,PILSNER,546124345920,137,16.45,2020-06-30T04:24:02,2024-05-16T19:37:59
Frosty Coast Porter,ALE,363803722201,226,14.87,2022-11-14T02:14:27,2022-11-22T13:49:14
Bold Bluff Ale,WHEAT,207448566234,114,7.9,2020-08-17T12:07:50,2024-04-09T03:31:37
Hoppy Valley Ale,PALE_ALE,185559679040,361,13.52,2023-12-04T07:15:00,2024-03-21T05:00:00
Malty Coast Sour,LAGER,288172987570,168,14.1,2020-09-26T13:23:12,2021-07-18T23:34:25
Cloudy Bear Bock,STOUT,963362866539,358,18.0,2021-11-20T05:50:02,2023-05-23T05:14:04
Wild Forest IPA,PALE_ALE,882242363476,125,9.29,2020-09-08T23:13:19,2022-11-04T20:27:54
Hoppy Storm Gose,GOSE,210893129586,240,6.99,2022-01-30T19:07:21,2024-07-06T11:20:51
Crispy Eagle Porter,IPA,348586787947,97,13.64,2021-08-11T01:17:59,2021-09-01T11:55:52
Hazy Bluff Gose,SOUR,840568810219,408,8.48,2021-11-09T00:43:31,2024-06-11T03:41:46
Hazy Valley Sour,IPA,252610182589,299,7.02,2021-08-28T15:16:26,2024-11-15T20:15:15
Wild Bluff Gose,PORTER,530292658623,313,6.65,2024-08-19T13:14:18,2024-11-19T05:01:51
Cloudy Hawk Porter,ALE,139817676995,89,22.63,2022-06-26T12:36:10,2022-12-21T13:56:41
Crispy Hawk Ale,STOUT,067571792005,205,11.15,2020-05-02T18:59:59,2023-01-21T23:08:10
Wild Mountain Pilsner,WHEAT,174678397722,243,4.51,2023-09-07T02:57:17,2023-09-26T23:41:41
Cloudy Peak IPA,ALE,681248006754,389,19.64,2020-10-27T22:18:19,2023-08-06T12:18:15
Frosty Forest Lager,PORTER,694518884249,24,21.49,2023-10-03T23:24:58,2024-09-10T08:19:35
Frosty Ridge Lager,LAGER,297872581520,432,23.54,2022-05-29T15:04:55,2023-06-23T14:52:02
Session Forest Pilsner,ALE,052440310809,28,24.93,2024-06-04T22:25:42,2024-06-11T18:18:23
Golden Forest Porter,PILSNER,705146148059,82,7.75,2023-12-18T00:37:47,2024-04-26T18:50:48
Roasted Valley Gose,IPA,194745804787,227,16.53,2024-03-06T14:04:10,2024-06-30T14:02:37
Sweet Bluff Bock,STOUT,576146167683,25,21.68,2021-05-02T10:00:36,2024-01-09T07:13:23
